dateMonth,dateWeekday,dateQuarter,operationType,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1,3,1,2,250130.48,294655.11,44524.63,43034,0,0
1,3,1,1,43338.24,4513401.24,4556739.48,127666.96,61842.44,0
1,3,1,2,213320.72,0,0,323950.99,537271.71,0
1,3,1,5,462608.42,19885,0,27047.91,0,0
1,3,1,2,63236.86,0,0,4173511.92,4027586.07,0
1,3,1,4,17504.92,368819,351314.08,0,0,0
1,3,1,1,329690.56,2117739.74,2447430.29,4329745.13,4007927.84,0
1,3,1,4,12035.97,200070.53,188034.55,0,0,0
1,3,1,4,4038.75,556,0,0,0,0
1,3,1,2,20691.75,156753.66,136061.91,18457.31,3488.89,0
1,3,1,1,143236.26,0,143236.26,608932.17,97263.78,0
1,3,1,4,2060.73,30542,28481.27,0,0,0
1,3,1,4,18644.47,0,0,0,0,0
1,3,1,5,1182574.67,0,0,11392659.89,15523675.86,0
1,3,1,2,18272.98,2764187.49,2745914.51,0,318688.29,0
1,3,1,4,19920.78,491013.64,471092.86,0,0,0
1,3,1,1,78155.56,918370.22,996525.78,206428,22121.02,0
1,3,1,2,226287.19,0,0,249272,345069.81,0
1,3,1,4,1319.48,279548.86,278229.38,0,0,0
1,3,1,2,98664.77,0,0,3394519.32,3493184.09,0
1,3,1,2,373573.67,0,0,473128.66,846702.33,0
1,3,1,4,4286.24,10024.67,5738.43,0,0,0
1,3,1,2,26615.39,0,0,175588.12,202203.51,0
1,3,1,2,137204.07,298,0,110625.15,338541.28,0
1,3,1,4,18293.48,304795.62,286502.15,0,0,0
1,3,1,1,491312.01,11799947.95,12291259.96,607869.18,116557.17,0
1,3,1,4,4243.21,0,0,0,0,0
1,3,1,1,12367.21,30825,43192.21,39695.42,0,0
1,3,1,4,5284.7,412753.94,407469.24,0,0,0
1,3,1,4,7885.71,0,0,0,0,0
1,3,1,1,182964.66,0,182964.66,812724.65,629759.99,0
1,3,1,2,479733.31,0,0,1128344.39,5534785.3,0
1,3,1,2,190840.32,0,0,2155573.18,2676729.14,0
1,3,1,2,133024.72,0,0,237645.84,515152.51,0
1,3,1,4,8016.02,440254.95,432238.94,0,0,0
1,3,1,2,10695.35,0,0,59155.08,69850.43,0
1,3,1,2,102941.96,0,0,326045.87,428987.82,0
1,3,1,4,25300.17,20333,0,0,0,0
1,3,1,1,28463.91,322037.33,350501.24,380057.08,353532.56,0
1,3,1,4,7793.57,0,0,0,0,0
1,3,1,4,3532.48,29702,26169.52,0,0,0
1,3,1,2,127917.12,0,0,568124.6,4937135.42,0
1,3,1,4,11825.12,496,0,0,0,0
1,3,1,2,129302.89,0,0,442588.55,614329.95,0
1,3,1,4,6841.91,95922.66,89080.75,0,0,0
1,3,1,4,15817.04,0,0,0,0,0
1,3,1,4,9107.87,226360.27,217252.4,0,0,0
1,3,1,4,21739.19,53446,31706.81,0,0,0
1,3,1,2,55820.81,0,0,177250.53,233071.35,0
1,3,1,1,211317.22,3251873.2,3463190.42,530653.99,355346.73,0
1,3,1,1,286311.28,577932.49,864243.78,117004.31,0,0
1,3,1,4,2783.83,0,0,0,0,0
1,3,1,2,258010.49,0,0,23510097.39,23768107.88,0
1,3,1,4,27.31,0,0,0,0,0
1,3,1,2,26421.49,0,0,1215035.49,1241456.98,0
1,3,1,5,942403.4,0,0,1787702.33,2941514.43,0
1,3,1,2,269380.51,130148,0,940957.03,1210337.54,0
1,3,1,2,375262.87,6043,0,0,120565.89,0
1,3,1,4,3891.54,54738.67,50847.13,0,0,0
1,3,1,2,274946.08,45346.42,0,773631.92,1194858.66,0
1,3,1,2,139718.98,165,0,53008,1127765.41,0
1,3,1,4,25668.41,69458,43789.59,0,0,0
1,3,1,5,971973.02,64950,0,2736,1196057.49,0
1,3,1,3,11711.1,20979,9267.9,39300.22,46393.85,0
1,3,1,4,7876.39,1576587.38,1568710.99,0,0,0
1,3,1,4,52879.26,157692.28,104813.02,0,0,0
1,3,1,2,29433.2,244039.63,214606.43,47868,0,0
1,3,1,5,127749.26,0,0,196757.8,347628.82,0
1,3,1,4,6339.9,47497,41157.1,0,0,0
1,3,1,1,318745.03,3483172.69,3801917.72,8619500.76,12959765,0
1,3,1,4,4371.69,54222,49850.31,0,0,0
1,3,1,4,12840.44,0,0,0,0,0
1,3,1,1,136899.61,4548836.61,4685736.23,187367.37,50467.76,0
1,3,1,2,110296.89,15757,0,105024,1779145.52,0
1,3,1,4,3797.25,2044,0,0,0,0
1,3,1,1,36260.95,6557596.48,6593857.43,1100798.45,664291.53,0
1,3,1,4,5947.18,6408.55,461.38,0,0,0
1,3,1,4,13916.11,1909,0,0,0,0
1,3,1,2,25196.04,0,0,39340.68,0,0
1,3,1,4,11992.37,29760,17767.63,0,0,0
1,3,1,4,2766.7,161376,158609.3,0,0,0
1,3,1,2,75806.16,23393,0,13486.24,0,0
1,3,1,2,84201.07,0,0,159752.5,243953.57,0
1,3,1,4,25038.78,0,0,0,0,0
1,3,1,4,2595.74,51925,49329.26,0,0,0
1,3,1,4,35587.52,134,0,0,0,0
1,3,1,2,182573.89,0,0,236696.54,847309.62,0
1,3,1,2,308364.64,12480,0,97840.04,406204.68,0
1,3,1,4,2844.83,498894,496049.17,0,0,0
1,3,1,4,5342.02,41381,36038.98,0,0,0
1,3,1,4,10024.14,31756,21731.86,0,0,0
1,3,1,5,68114.97,0,0,14621300.36,18270232.53,0
1,3,1,2,49627.99,236923,187295.01,1488670.45,1538298.44,0
1,3,1,4,15966.89,273164.23,257197.34,0,0,0
1,3,1,2,632033.53,0,0,3504656.23,4136689.76,0
1,3,1,2,201584.56,0,0,9034326.46,9235911.02,0
1,3,1,2,267864.12,54670,0,29196,297060.12,0
1,3,1,1,176095.63,6017630.28,6193725.92,1623962.37,944225.12,0
1,3,1,4,4779.93,121,0,0,0,0
1,3,1,2,96490.22,188770,92279.78,0,96490.22,0
1,3,1,2,25285.16,0,0,59701.83,1348437.19,0
1,3,1,1,190660.63,715387.47,906048.1,1112828.23,955482.26,0
1,3,1,5,656991.01,0,0,2241015.83,2644921.79,0
1,3,1,4,5521.11,188549.82,183028.71,0,0,0
1,3,1,4,3216.02,12260,9043.98,0,0,0
1,3,1,5,826877.79,130945.75,0,3471458.27,4298336.05,0
1,3,1,1,58528.72,7368506.87,7427035.59,1507945.67,1361724.43,0
1,3,1,2,46020.12,0,0,8638000.83,8684020.95,0
1,3,1,4,9478.39,116494,107015.61,0,0,0
1,3,1,2,124992.85,0,0,2394627.25,2413840.05,0
1,3,1,2,182776.2,178942.93,0,328950.05,511726.25,0
1,3,1,2,203683.67,0,0,6440.26,279994,0
1,3,1,4,7044.28,10865,3820.72,0,0,0
1,3,1,2,15545.77,111,0,729008.93,0,0
1,3,1,1,88447.92,1241878.36,1330326.28,11135562.19,10695480.59,0
1,3,1,4,1922.68,167384,165461.32,0,0,0
1,3,1,1,227021.89,6612868.21,6839890.1,331254.72,323398.34,0
1,3,1,1,186439.99,5261710.48,5448150.47,1919886.46,1668031.54,0
1,3,1,2,450261.48,0,0,481973.83,1166778.02,0
1,3,1,2,5448.28,0,0,1137341.52,1142789.8,0
1,3,1,4,8920.44,11674,2753.56,0,0,0
1,3,1,4,14753.97,321853,307099.03,0,0,0
1,3,1,1,261754.52,87040.6,348795.12,0,0,0
1,3,1,2,491435.79,15859,0,28232,861972.3,0
1,3,1,2,43711.22,0,0,157554.61,201265.83,0
1,3,1,4,4039.99,4583,543.01,0,0,0
1,3,1,2,167979.35,0,0,6083737.09,6251716.45,0
1,3,1,4,9138.62,21564,12425.38,0,0,0
1,3,1,1,290594.95,856781.25,1147376.2,2103220.25,1627927.13,0
1,3,1,4,15815.73,0,0,0,0,0
1,3,1,2,84474.53,0,0,587422.73,568472.13,0
1,3,1,2,84914.43,8547,0,10984,148489.03,0
1,3,1,1,39226.33,50112,89338.33,0,780984.43,0
1,3,1,2,165583.02,627066.67,461483.65,642832.84,924538.78,0
1,3,1,4,25171.65,52198,27026.35,0,0,0
1,3,1,1,56973.7,5625,62598.7,3492568.71,3722919.48,0
1,3,1,2,78921.22,51089,0,0,78921.22,0
1,3,1,1,87683.54,5221438.45,5309122,18270232.53,20198404.74,0
1,3,1,4,1635.48,12550,10914.52,0,0,0
1,3,1,2,433018.77,0,0,3925730.02,4557033.36,0
1,3,1,2,98181.93,0,0,154102.3,160246.04,0
1,3,1,4,2181.96,30483,28301.04,0,0,0
1,3,1,2,11947.8,0,0,60238,0,0
1,3,1,2,34311.33,8566.31,0,272678,1909674.3,0
1,3,1,4,24423.4,0,0,0,0,0
1,3,1,2,37741.62,0,0,2333747.87,4009679.27,0
1,3,1,2,640719.44,22471,0,10444,913603.93,0
1,3,1,4,349.63,20569,20219.37,0,0,0
1,3,1,4,20079.24,497442,477362.76,0,0,0
1,3,1,4,7360.88,0,0,0,0,0
1,3,1,4,13077.04,0,0,0,0,0
1,3,1,4,14452.61,109058,94605.39,0,0,0
1,3,1,5,544646.47,151966,0,0,1020995.06,0
1,3,1,1,363962.06,3405480.77,3769442.83,781413.2,394343.37,0
1,3,1,4,7012.34,30595,23582.66,0,0,0
1,3,1,4,25466.3,975323.98,949857.67,0,0,0
1,3,1,4,5949.47,0,0,0,0,0
1,3,1,4,47050.51,2597,0,0,0,0
1,3,1,4,14806.31,14242.45,0,0,0,0
1,3,1,4,10149.74,40550,30400.26,0,0,0
1,3,1,2,642034.09,2147643.21,1505609.13,1721060.93,4034279.06,0
1,3,1,1,239694.1,3298940.2,3538634.31,1265025.07,1025330.96,0
1,4,1,5,101041.28,0,0,262905.63,268294.74,0
1,4,1,4,13620.05,50465,36844.95,0,0,0
1,4,1,4,6221.23,0,0,0,0,0
1,4,1,2,389407.95,20660,0,138834,482717.74,0
1,4,1,4,17462.55,1350041.08,1332578.53,0,0,0
1,4,1,2,301929.82,0,0,1337746.27,1434633.69,0
1,4,1,4,25200.28,0,0,0,0,0
1,4,1,1,98725.92,3641843.53,3740569.45,155472,0,0
1,4,1,2,127520.73,0,0,179184.52,31831.51,0
1,4,1,1,42351.13,2039277.16,2081628.29,1964402.01,2655734.13,0
1,4,1,1,267180.04,8370,275550.04,100791,0,0
1,4,1,4,8626.83,1165471.56,1156844.73,0,0,0
1,4,1,4,9912.25,406642.57,396730.32,0,0,0
1,4,1,1,150284.35,4354162.55,4504446.9,776309.54,920629.56,0
1,4,1,4,3506.64,980,0,0,0,0
1,4,1,1,300516.87,221889.25,522406.13,13636234.55,12782636.7,0
1,4,1,4,3478.79,0,0,0,0,0
1,4,1,4,2477.46,318083,315605.54,0,0,0
1,4,1,1,31715.44,61908.51,93623.95,30171.87,0,0
1,4,1,5,1129025.89,0,0,1379628.76,7164410.37,0
1,4,1,4,25203.15,0,0,0,0,0
1,4,1,2,70617.39,0,0,327004.32,592618.39,0
1,4,1,4,13683.95,557476,543792.05,0,0,0
1,4,1,2,413866.18,1967373.33,1553507.15,0,908581.1,0
1,4,1,1,214443.25,1266834.1,1481277.35,7344002.61,7129559.36,0
1,4,1,5,22211.49,0,0,50019,0,0
1,4,1,5,466450.36,0,0,1490087.85,2041190.09,0
1,4,1,2,360515.11,0,0,1707466.52,3988329.02,0
1,4,1,2,311282.8,0,0,1423811.37,1848371.68,0
1,4,1,5,39148.77,57790.73,18641.96,165724.68,204873.45,0
1,4,1,1,282607.38,10575572.09,10858179.47,1462377.75,1921434.02,0
1,4,1,2,102765.72,0,0,0,105481.01,0
1,4,1,2,204661.84,892054.67,687392.84,4027746.59,3570750.06,0
1,4,1,2,74462.84,0,0,1593099.64,1760664.16,0
1,4,1,4,21754.35,12108.83,0,0,0,0
1,4,1,4,15146.9,84532.7,69385.8,0,0,0
1,4,1,2,109340.15,0,0,138761.87,0,0
1,4,1,4,7055.96,0,0,0,0,0
1,4,1,4,5772.77,10251,4478.23,0,0,0
1,4,1,4,8024.94,48920,40895.06,0,0,0
1,4,1,5,1908845.69,331963,0,11982637.74,13733762.37,0
1,4,1,4,2499.06,107847,105347.94,0,0,0
1,4,1,2,150603.62,0,0,905089.69,1055693.3,0
1,4,1,2,119926.89,685,0,232809.18,2082814.84,0
1,4,1,2,37402.8,0,0,40169.02,0,0
1,4,1,2,134342.3,39853,0,1235318.35,1470056.86,0
1,4,1,2,164108.66,50105,0,1038194.76,1202303.42,0
1,4,1,2,150569.22,0,0,336421.16,841770.44,0
1,4,1,4,10629.9,185,0,0,0,0
1,4,1,4,11941.82,0,0,0,0,0
1,4,1,4,3816.01,0,0,0,0,0
1,4,1,2,211384.58,0,0,685518.75,896903.33,0
1,4,1,1,121457.12,8869648.16,8991105.28,2157977.03,3684946.64,0
1,4,1,2,567377.89,104307,0,503455.91,1070833.81,0
1,4,1,5,598044.34,52907,0,60467,4692432.3,0
1,4,1,2,335060.81,0,0,552348.68,1040650.89,0
1,4,1,4,7001.14,111449,104447.86,0,0,0
1,4,1,4,13031.63,104584,91552.37,0,0,0
1,4,1,4,3395.31,51446,48050.69,0,0,0
1,4,1,4,7590.73,9917,2326.27,0,0,0
1,4,1,1,7071.29,7941115.49,7948186.79,500263.66,657675.34,0
1,4,1,2,158771.76,0,0,242048.38,508429.46,0
1,4,1,1,58306.59,6504944.35,6563250.94,306240.77,255815.12,0
1,4,1,1,116090.72,1140577.3,1256668.01,10770051.02,12001658.47,0
1,4,1,4,9128.88,120,0,0,0,0
1,4,1,2,408888.33,31868,0,1126774.68,1826837.5,0
1,4,1,4,1732.42,1030,0,0,0,0
1,4,1,2,15844.96,224,0,0,188677.91,0
1,4,1,1,201359.1,4023750.53,4225109.63,2197902.19,2123904.71,0
1,4,1,1,197184.9,15872,213056.9,106093.75,0,0
1,4,1,1,68883.72,2226625.16,2295508.88,2499991.78,3020339.6,0
1,4,1,4,6717.35,545198.8,538481.45,0,0,0
1,4,1,1,343748.54,27765.77,371514.31,88847,321104.85,0
1,4,1,4,2966.1,0,0,0,0,0
1,4,1,2,10582.42,0,0,614415.55,624997.97,0
1,4,1,4,14180,0,0,0,0,0
1,4,1,1,5546.13,764141.93,769688.06,3197684.56,3192138.43,0
1,4,1,4,7760.59,0,0,0,0,0
1,4,1,4,4578.7,118064,113485.3,0,0,0
1,4,1,4,429.27,456396.94,455967.67,0,0,0
1,4,1,4,24572.44,286,0,0,0,0
1,4,1,4,40250.93,996589.85,956338.91,0,0,0
1,4,1,1,136285.41,1266.04,137551.45,6569372.21,6671448.86,0
1,4,1,4,2890.78,152876.9,149986.12,0,0,0
1,4,1,2,228836.63,0,0,6597974.81,6924412.55,0
1,4,1,2,253270.93,25093,0,3014160.54,2815509.64,0
1,4,1,1,81112.16,17738,98850.16,0,0,0
1,4,1,1,160379.32,11988819.86,12149199.18,775987.8,711930.13,0
1,4,1,5,390028.82,0,0,659032.77,1367406,0
1,4,1,1,94712.61,8596484.44,8691197.05,300375.97,905385.44,0
1,4,1,1,225565.33,2981852.28,3207417.61,14973411.74,15505523.11,0
1,4,1,1,336237.38,3092929.75,3429167.12,3890536.65,3554299.27,0
1,4,1,2,207058.47,2428352.02,2221293.55,1110947.02,1318005.5,0
1,4,1,4,6140.2,0,0,0,0,0
1,4,1,2,42781.89,61329.84,18547.95,1251917.23,1531456.92,0
1,4,1,5,194287.8,0,0,367440.25,561728.05,0
1,4,1,4,12723.9,233,0,0,0,0
1,4,1,1,145001.5,217581.8,362583.3,297055.08,515746.32,0
1,4,1,4,1068.46,11124,10055.54,0,0,0
1,4,1,4,2859.32,2607,0,0,0,0
1,4,1,2,76492.31,12874.12,0,150914.03,2344752.5,0
1,4,1,4,4324.03,528067.95,523743.92,0,0,0
1,4,1,1,45706.65,19841,65547.65,0,277365.28,0
1,4,1,2,24998.09,0,0,30382,289915,0
1,4,1,1,355940.81,2275675.66,2631616.47,1497700.87,1372628.46,0
1,4,1,4,6040.75,31386.31,25345.56,0,0,0
1,4,1,4,16461.41,12360,0,0,0,0
1,4,1,4,13213.97,20232,7018.03,0,0,0
1,4,1,4,16938.81,5542,0,0,0,0
1,4,1,2,97023.67,441,0,126953.99,324254.48,0
1,4,1,4,10421.54,51408,40986.46,0,0,0
1,4,1,4,1015.93,1168,152.07,0,0,0
1,4,1,4,8554.38,369,0,0,0,0
1,4,1,4,22390.17,131176.68,108786.51,0,0,0
1,4,1,4,28222.66,6214,0,0,0,0
1,4,1,5,363832.53,19745,0,0,4395556.09,0
1,4,1,4,6251.03,0,0,0,0,0
1,4,1,2,6207.25,0,0,11649.33,17856.58,0
1,4,1,1,151250.88,1718843.32,1870094.2,284313,0,0
1,4,1,2,220987.87,89128.13,0,356839.8,4030122.51,0
1,4,1,4,25093.97,79473,54379.03,0,0,0
1,4,1,2,195543.33,146553,0,253,195796.33,0
1,4,1,2,169287.97,8067,0,0,169287.97,0
1,4,1,1,7818.14,2371084.83,2378902.97,31570,23751.86,0
1,4,1,4,5272.45,11681,6408.55,0,0,0
1,4,1,4,3270.76,3126,0,0,0,0
1,4,1,4,6998.83,10973,3974.17,0,0,0
1,4,1,1,214320.11,194999.91,409320.01,10725,0,0
1,4,1,2,115864.56,0,0,303424.1,358094.35,0
1,4,1,4,10063.63,0,0,0,0,0
1,4,1,4,1007.43,29937.75,28930.31,0,0,0
1,4,1,5,1056819.9,19899,0,20456,1835295.25,0
1,4,1,4,3952.83,10549,6596.17,0,0,0
1,4,1,1,115246.88,1914593.87,2029840.75,140708.08,0,0
1,4,1,4,12192.95,9272,0,0,0,0
1,4,1,1,99295.78,4450062.03,4549357.8,3560961.83,3461666.05,0
1,4,1,4,2779.48,59671,56891.52,0,0,0
1,4,1,2,9728.25,0,0,35472,45200.25,0
1,4,1,4,20455.77,176561,156105.23,0,0,0
1,4,1,1,117482.17,8728644.7,8846126.86,849698.08,854916.91,0
1,4,1,4,1059.78,584487.71,583427.94,0,0,0
1,4,1,2,506152.77,1197390.76,691237.99,0,111256.89,0
1,4,1,4,20192.75,11250,0,0,0,0
1,4,1,5,61545.8,0,0,1353160.49,1759485.59,0
1,4,1,2,156231.4,0,0,484917.54,366932.33,0
1,4,1,1,281736.24,3040331.98,3322068.22,1049310.94,1655416.88,0
1,4,1,2,215807.07,5570,0,10613,829894.37,0
1,4,1,1,663656.69,128748,792404.69,0,0,0
1,4,1,1,371408.5,2516869.9,2888278.41,3047321.47,2675912.96,0
1,4,1,1,40566.98,10804400.37,10844967.35,49608.09,9041.11,0
1,4,1,4,10958.2,1496141.76,1485183.56,0,0,0
1,4,1,4,21661.69,0,0,0,0,0
1,4,1,4,15038.87,50977,35938.13,0,0,0
1,4,1,2,114101.89,0,0,147555.28,52299.07,0
1,4,1,4,15791.56,2069,0,0,0,0
1,4,1,2,52494.46,96,0,2859117.35,3047583.19,0
1,4,1,4,6250.05,0,0,0,0,0
1,4,1,4,12944.73,92453,79508.27,0,0,0
1,4,1,4,4552.47,134533,129980.53,0,0,0
1,4,1,2,149963.5,5291,0,382985,1290662.86,0
1,4,1,4,3209.51,0,0,0,0,0
1,4,1,4,9750.59,0,0,0,0,0
1,4,1,4,6339.5,249861.38,243521.88,0,0,0
1,4,1,4,19895.93,0,0,0,0,0
1,4,1,1,252622.05,3494120.28,3746742.33,11775996.91,12959765,0
1,4,1,5,7230.42,0,0,45576.36,52806.78,0
1,4,1,1,210373.68,13144927.2,13355300.88,887473.89,2594173.01,0
1,4,1,1,269943.85,19977,289920.85,1423764.72,68441.76,0
1,4,1,2,142282.63,0,0,805331.66,3461666.05,0
1,4,1,2,44126.9,262,0,495559.88,539686.78,0
1,4,1,2,273439.94,450757,177317.06,161308,206518.17,0
1,4,1,4,3262.18,4477,1214.82,0,0,0
1,4,1,4,130.46,0,0,0,0,0
1,4,1,2,193658.63,19947,0,534651.8,728310.43,0
1,4,1,5,657142.82,0,0,1219858.31,2612086.16,0
1,4,1,4,12911.78,83713.38,70801.6,0,0,0
1,4,1,1,54147.52,1729398.53,1783546.05,343527.48,289379.96,0
1,4,1,4,15284.31,1358639.91,1343355.6,0,0,0
1,4,1,4,1487.01,117580,116092.99,0,0,0
1,4,1,2,121655.34,465098.6,343443.26,1874734.58,2258719.46,0
1,4,1,4,29328.34,0,0,0,0,0
1,4,1,4,518.23,0,0,0,0,0
1,4,1,1,253803,900006.68,1153809.68,508893.59,255090.58,0
1,4,1,2,191297.55,0,0,766248.76,1043199.99,0
1,4,1,2,211625.98,0,0,294872.08,506498.06,0
1,4,1,3,525.22,10229,9703.78,1003,1528.22,0
1,4,1,4,6586.41,20847,14260.59,0,0,0
1,4,1,2,372395.62,904245,531849.38,1307015.6,1964212,0
1,4,1,4,16169.9,24556,8386.1,0,0,0
1,4,1,5,576611.33,0,0,5330444.5,7984433.54,0
1,4,1,1,22733.53,5205863.81,5228597.34,656202.15,1659173.63,0
1,4,1,1,447818.48,21850,469668.48,77922.92,72042.92,0
1,4,1,1,41755.22,8249351.16,8291106.38,50165.22,0,0
1,4,1,2,236277.09,884,0,532824.85,0,0
1,4,1,4,4147.17,46850,42702.83,0,0,0
1,4,1,4,18015.04,17461,0,0,0,0
1,4,1,5,566522.28,0,0,626395.52,883141.75,0
1,4,1,4,7476.61,0,0,0,0,0
1,4,1,2,1121.01,0,0,150920,152041.01,0
1,4,1,2,110263.92,0,0,8034472.99,8144736.91,0
1,4,1,4,1327.26,0,0,0,0,0
1,4,1,2,184462.98,0,0,1067996.91,1878150.67,0
1,4,1,1,332641.43,3810935.96,4143577.4,918629.33,638396.77,0
1,4,1,4,6893.08,524,0,0,0,0
1,4,1,4,7771.26,49629,41857.74,0,0,0
1,4,1,2,126090.67,9365,0,1038.26,563302.41,0
1,4,1,1,209439.99,7376586.71,7586026.7,2709419.33,2953627.7,0
1,4,1,1,147052.61,841982.94,989035.55,0,0,0
1,4,1,2,14875.14,873543.8,858668.66,213514.5,340533.77,0
1,4,1,2,47779.16,0,0,79774.21,127553.37,0
1,4,1,4,2642.23,14485.1,11842.88,0,0,0
1,4,1,4,3226.62,35419,32192.38,0,0,0
1,4,1,2,134027.49,524110.18,390082.69,12704149.78,12818477.25,0
1,4,1,4,11982.73,21373,9390.27,0,0,0
1,4,1,4,2870.43,78949,76078.57,0,0,0
1,4,1,4,7435.78,0,0,0,0,0
1,4,1,1,2639.98,2085432.46,2088072.43,84271,81631.02,0
1,4,1,2,98840.08,0,0,262948.58,320075.6,0
1,4,1,5,1177376.91,0,0,4191075.87,4797171.08,0
1,4,1,2,209016.5,0,0,2554364.92,3115016.27,0
1,4,1,1,47609.42,43615,91224.42,11677,0,0
1,4,1,2,128553.57,0,0,5181883.8,5221274.92,0
1,4,1,4,18392.02,11396,0,0,0,0
1,4,1,1,256079.73,29908,285987.73,20023.46,0,0
1,4,1,2,396512.48,0,0,832935.24,3040941.4,0
1,4,1,4,9934.92,47330.44,37395.52,0,0,0
1,4,1,4,6133.32,290358.09,284224.77,0,0,0
1,4,1,5,409898.81,21075,0,90821.34,376927.27,0
1,4,1,1,227046,635249.46,862295.46,2408306.41,2312335.17,0
1,4,1,1,115667.25,1727169.59,1842836.84,247084.21,343809.42,0
1,4,1,4,9304.48,79983,70678.52,0,0,0
1,4,1,2,148435.37,300317,151881.63,174740.97,1244238.05,0
1,4,1,4,707.83,216082,215374.17,0,0,0
1,4,1,2,118235.16,0,0,332829.93,353532.56,0
1,4,1,4,6117.16,150655.55,144538.39,0,0,0
1,4,1,5,79742.88,11617,0,7282.69,0,0
1,4,1,2,21189.8,12122,0,0,21189.8,0
1,4,1,1,311330.4,7090449.49,7401779.9,588251.66,259015.25,0
1,4,1,2,19176.54,117954.38,98777.84,439769.55,576636.16,0
1,4,1,1,253368.44,1569232.98,1822601.42,524376,2397487.79,0
1,4,1,2,190066.12,0,0,1282488.62,1472554.74,0
1,4,1,5,705703.13,0,0,2365473.27,3071176.4,0
1,4,1,4,4183.88,59640,55456.12,0,0,0
1,4,1,4,1268.97,155529,154260.03,0,0,0
1,4,1,2,125245.06,859,0,45327.16,170572.23,0
1,4,1,2,79562.07,16853,0,11303,0,0
1,4,1,4,40948.07,367156.66,326208.59,0,0,0
1,4,1,1,107739.96,2813953.17,2921693.14,815914.33,708174.37,0
1,4,1,1,200378.56,360545.38,560923.94,1664515.48,1641191.86,0
1,4,1,2,31843.14,28441,0,20808,0,0
1,4,1,4,13170.09,30697,17526.91,0,0,0
1,4,1,2,109350.14,0,0,300555.83,987888.66,0
1,4,1,1,54635.38,8062005.84,8116641.23,1623732.62,1512692.91,0
1,4,1,2,265021.6,0,0,1415040.04,1680061.63,0
1,4,1,1,120853.15,2367406.38,2488259.53,164027.22,291367.45,0
1,4,1,4,16048.8,114995,98946.2,0,0,0
1,4,1,2,136653.55,795985,659331.45,0,0,0
1,4,1,4,30772.28,0,0,0,0,0
1,4,1,1,12800.01,99886,112686.01,0,0,0
1,4,1,1,388312.14,144512.51,532824.65,12975204.11,12726050.4,0
1,4,1,4,18343.95,490273.64,471929.69,0,0,0
1,4,1,2,398578.35,174,0,18683.43,1447340.41,0
1,4,1,4,10449.29,679468.22,669018.93,0,0,0
1,4,1,1,35217.29,5508065.35,5543282.64,187362.12,71835.64,0
1,4,1,2,376170.16,36923.12,0,380765.41,993671.78,0
1,4,1,2,353170.91,109,0,232604.39,589300.89,0
1,4,1,1,175019.46,113598,288617.46,14275,0,0
1,4,1,2,147898.13,0,0,1664038.61,1907418.43,0
1,4,1,1,18288.23,7704,25992.23,0,0,0
1,4,1,2,445140.34,0,0,1141164.22,2014793.93,0
1,4,1,4,931.46,0,0,0,0,0
1,4,1,2,331781.16,55449,0,0,139298.36,0
1,4,1,4,10671.3,0,0,0,0,0
1,4,1,2,139756.07,0,0,447435.13,555852.19,0
1,4,1,2,55329.14,42786,0,289608.8,344937.94,0
1,4,1,1,189814.87,4274095.41,4463910.28,10389388.32,10970454.55,0
1,4,1,4,7096.04,50766,43669.96,0,0,0
1,5,1,2,193603.56,0,0,269172.5,462776.06,0
1,5,1,3,6753.53,2640,0,1940175.32,2056813.83,0
1,5,1,1,366238.08,137669,503907.08,0,224001.39,0
1,5,1,4,9046.22,9404.87,358.65,0,0,0
1,5,1,4,2589.91,260516,257926.09,0,0,0
1,5,1,2,352523.86,0,0,10673710.4,11906171.68,0
1,5,1,2,316931.76,0,0,1102182.07,1419113.83,0
1,5,1,4,3898.51,11403,7504.49,0,0,0
1,5,1,2,36425.53,117723.31,81297.78,339354.83,2660104.47,0
1,5,1,1,330379,195626.46,526005.46,0,2130485.95,0
1,5,1,2,16718.49,0,0,81085,0,0
1,5,1,2,239390.8,0,0,4768770.86,5217655.99,0
1,5,1,1,11221.26,1644237.81,1655459.07,142361.63,131140.37,0
1,5,1,2,346780.72,0,0,856983.93,1270643.8,0
1,5,1,2,205675.07,0,0,2317150.66,2748383.99,0
1,5,1,1,20556.34,4413763.75,4434320.09,3786472.64,3845143.17,0
1,5,1,1,344280.77,2260867.92,2605148.69,1245841.96,1281519.15,0
1,5,1,4,4380.78,0,0,0,0,0
1,5,1,2,271909.57,16689,0,6419835.27,6691744.85,0
1,5,1,2,421422.35,0,0,688827.84,765498.42,0
1,5,1,4,30932.06,0,0,0,0,0
1,5,1,1,126503.51,719,127222.51,0,0,0
1,5,1,5,212357.06,0,0,4976182.26,5188539.32,0
1,5,1,4,263.87,25188,24924.13,0,0,0
1,5,1,4,1187.8,0,0,0,0,0
1,5,1,2,88643.38,0,0,216345.07,559565.01,0
1,5,1,5,445032.46,185659,0,108657.95,553690.41,0
1,5,1,2,68652.04,0,0,14567614.18,14299084.37,0
1,5,1,1,74276.98,8514294.66,8588571.64,269556.9,195279.92,0
1,5,1,4,10646.89,0,0,0,0,0
1,5,1,2,380930.69,20824,0,846757.58,1227688.26,0
1,5,1,5,101370.76,0,0,8862820.95,13101828.29,0
